,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,param_shrinking,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
54,0.5597995758056641,0.0239288221269787,0.0867997169494629,0.004621427550994664,0.8,0.8,6,scale,rbf,True,"{'C': 0.8, 'coef0': 0.8, 'degree': 6, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
55,1.4119994163513183,0.04679704375287413,0.059400415420532225,0.0013563472210754057,0.8,0.8,6,scale,poly,True,"{'C': 0.8, 'coef0': 0.8, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.540607587853272,0.5955658768968813,0.5934514999753038,0.56836001290709,0.5566507199285463,0.5709315134152775,0.021187123058148606,31
56,0.5505986213684082,0.008403097393594145,0.1096001148223877,0.008822645485617385,0.8,0.8,7,scale,rbf,True,"{'C': 0.8, 'coef0': 0.8, 'degree': 7, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
57,1.6281993865966797,0.0653620856522601,0.058800125122070314,0.0021354038829814624,0.8,0.8,7,scale,poly,True,"{'C': 0.8, 'coef0': 0.8, 'degree': 7, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5602077511127906,0.5877541429834015,0.5947208852427606,0.5690867359909304,0.5590713862942257,0.5741728055680909,0.014529928323172842,27
58,0.5483993053436279,0.008546067492076256,0.08780031204223633,0.0033706401181569775,0.8,0.8,8,scale,rbf,True,"{'C': 0.8, 'coef0': 0.8, 'degree': 8, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
59,1.7521995544433593,0.04177270565449941,0.05999975204467774,0.001414650666266138,0.8,0.8,8,scale,poly,True,"{'C': 0.8, 'coef0': 0.8, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5818367803272184,0.596251153778952,0.599072123936033,0.5870730213230975,0.5584039333015102,0.58453540604722,0.01445285452045635,11
60,0.5483994007110595,0.016572640483903056,0.08760042190551758,0.003322850921055311,0.8,0.9,6,scale,rbf,True,"{'C': 0.8, 'coef0': 0.9, 'degree': 6, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
61,1.6301974773406982,0.05903610748888443,0.059200477600097653,0.0033705693144200125,0.8,0.9,6,scale,poly,True,"{'C': 0.8, 'coef0': 0.9, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5354744309626118,0.5843636166168241,0.5853317138625641,0.5650136652375108,0.5573780037018654,0.5655147781971007,0.018532646362805758,44
62,0.5463996887207031,0.00830892493021994,0.08719954490661622,0.004118548895158233,0.8,0.9,7,scale,rbf,True,"{'C': 0.8, 'coef0': 0.9, 'degree': 7, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
63,2.0367996215820314,0.12254571879507092,0.059600448608398436,0.003877948889042433,0.8,0.9,7,scale,poly,True,"{'C': 0.8, 'coef0': 0.9, 'degree': 7, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5744356026996881,0.5850391799776048,0.5923945412645515,0.5717133404123733,0.5659582737643377,0.5779118487492808,0.009527446356407305,23
64,0.5429993629455566,0.0072386682098692055,0.08659992218017579,0.0018546922394684778,0.8,0.9,8,scale,rbf,True,"{'C': 0.8, 'coef0': 0.9, 'degree': 8, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
65,2.09660005569458,0.17099019156734793,0.05879926681518555,0.0022261264761265164,0.8,0.9,8,scale,poly,True,"{'C': 0.8, 'coef0': 0.9, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5871868650518945,0.5954131061960117,0.6115251348377915,0.588172447024459,0.5661673921232844,0.5897001966437848,0.014634814119270555,4
66,0.5451993465423584,0.012416547485254064,0.08919968605041503,0.0040694452572474435,0.8,1,6,scale,rbf,True,"{'C': 0.8, 'coef0': 1, 'degree': 6, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
67,1.8773996829986572,0.06781310376510274,0.05879955291748047,0.0014691007199008545,0.8,1,6,scale,poly,True,"{'C': 0.8, 'coef0': 1, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5423988327030969,0.5723004841940854,0.585779043345872,0.5734486017137911,0.5607982683182139,0.5669469292589754,0.01460318164129802,42
68,0.5384000301361084,0.01456890683199427,0.08659992218017579,0.003929516500365845,0.8,1,7,scale,rbf,True,"{'C': 0.8, 'coef0': 1, 'degree': 7, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
69,2.259399175643921,0.08473175144516089,0.05659971237182617,0.0013563325443962501,0.8,1,7,scale,poly,True,"{'C': 0.8, 'coef0': 1, 'degree': 7, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5823106519872032,0.5951012576746568,0.5927505959956696,0.5774643255158527,0.5668549650170596,0.5829012738809257,0.010324833762483467,13
70,0.5427994728088379,0.006793593216721441,0.08699970245361328,0.002683833488207307,0.8,1,8,scale,rbf,True,"{'C': 0.8, 'coef0': 1, 'degree': 8, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
71,2.4042000770568848,0.09915505271348037,0.06040010452270508,0.003200012476619219,0.8,1,8,scale,poly,True,"{'C': 0.8, 'coef0': 1, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5755636287795307,0.5932917663726369,0.601130110959303,0.5882767212602098,0.5690226929977219,0.5854620190895288,0.011685387580992666,10
72,0.5495996952056885,0.009435920294441402,0.0865997314453125,0.004029470908979017,0.9,0,6,scale,rbf,True,"{'C': 0.9, 'coef0': 0, 'degree': 6, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5190506027837067,0.5157039898239207,0.536429604179775,0.5294847837921592,0.5241304182551502,0.52496013389118,0.007394471907855354,79
