,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_decay,param_dropout,param_epochs,param_l1,param_l2,param_lr,param_nl1,param_nl2,param_nl3,param_nn1,param_nn2,param_nn3,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
51,4.972043037414551,0.4188852780444317,0.266629695892334,0.05424834946640716,relu,1e-06,0.1,3,0.001,0,0.01,0,1,0,12,8,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.556672760511883,-0.5694698354661791,-0.5818847209515096,-0.5693386162755257,0.010292372808066476,40
52,3.8167136510213218,0.24518225642947009,0.20662077267964682,0.0688718848268894,relu,1e-06,0.1,3,0.001,0,1e-05,0,0,0,12,11,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-1.20018281535649,-0.6471663619744058,-1.3247941445562672,-1.0572996037793356,0.2945007588042391,70
53,3.833007017771403,0.15567438698353525,0.3297506968180339,0.07073807141219035,relu,1e-06,0.1,3,0.001,0,1e-05,0,0,0,12,8,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.6718464351005484,-2.1179159049360146,-2.787740164684355,-1.858884486437062,0.8829596955702999,112
54,5.333199659983317,0.28305429759795464,0.3069329261779785,0.07799157693720467,relu,1e-06,0.1,3,0.001,0,1e-05,0,1,0,12,11,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.7769652650822669,-1.570383912248629,-0.6861848124428179,-1.0112770496799757,0.397171266907158,67
55,4.837628682454427,0.54022354859265,0.28096286455790204,0.06751329672369703,relu,1e-06,0.1,3,0.001,0,1e-05,0,1,0,12,8,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-2.2312614259597807,-2.117001828153565,-1.900274473924977,-2.082901554404145,0.13725021290887943,120
56,3.896709601084391,0.16405467247646785,0.26977960268656415,0.1086896146654523,relu,1e-06,0.1,3,0.001,0.001,0.01,0,0,0,12,11,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5310786106032906,-0.5813528336380256,-0.5910338517840805,-0.5678146906430966,0.026281101449971717,36
57,4.082286278406779,0.0421859041814506,0.255034605662028,0.02942738768371858,relu,1e-06,0.1,3,0.001,0.001,0.01,0,0,0,12,8,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.556672760511883,-0.5612431444241316,-0.6029277218664227,-0.5736056080463273,0.020808236029563266,49
58,5.161844968795776,0.30675842978116524,0.30067261060078937,0.01784053219943271,relu,1e-06,0.1,3,0.001,0.001,0.01,0,1,0,12,11,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.6078610603290676,-0.5758683729433273,-0.5919487648673376,-0.591892715635477,0.01306301024164719,62
59,5.434173027674357,0.48244660956201996,0.37670572598775226,0.04329718812212157,relu,1e-06,0.1,3,0.001,0.001,0.01,0,1,0,12,8,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.6224862888482633,-0.6051188299817185,-0.6212259835315646,-0.6162755257543432,0.007907532823045202,64
60,3.9848060607910156,0.2673439196698075,0.2742656071980794,0.06864489324098491,relu,1e-06,0.1,3,0.001,0.001,1e-05,0,0,0,12,11,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-1.5959780621572213,-2.618829981718464,-2.234217749313815,-2.1496494971045412,0.4218966460087295,122
61,4.0083528359731035,0.15744543370050304,0.22257486979166666,0.03162506920897545,relu,1e-06,0.1,3,0.001,0.001,1e-05,0,0,0,12,8,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.2797074954296161,-1.1956124314442413,-1.2451967063129004,-1.240170679670832,0.03452016024743538,74
62,5.318666140238444,0.22786747195049567,0.3870725631713867,0.11302340268267114,relu,1e-06,0.1,3,0.001,0.001,1e-05,0,1,0,12,11,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-2.793418647166362,-0.9652650822669104,-0.6514181152790485,-1.4702834501676318,0.9445410372938061,87
63,5.614199956258138,0.0828251019322033,0.2681683699289958,0.029219743429044518,relu,1e-06,0.1,3,0.001,0.001,1e-05,0,1,0,12,8,10,"{'act': 'relu', 'decay': 1e-06, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-3.110603290676417,-1.1078610603290677,-1.1875571820677036,-1.802194452910698,0.9259679524995792,106
64,2.159728527069092,0.14147962835833933,0.16189026832580566,0.02216055220212141,relu,0,0,3,0,0,0.01,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5191956124314442,-0.5648994515539305,-0.5727355901189387,-0.5522706491923194,0.023610627888140726,10
65,2.1153966585795083,0.12398312711133908,0.12565318743387857,0.001782787859342004,relu,0,0,3,0,0,0.01,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5173674588665448,-0.5786106032906764,-0.5736505032021958,-0.556537640963121,0.0277777278984284,17
66,2.6581247647603354,0.02963745329279739,0.14352631568908691,0.006375675507920115,relu,0,0,3,0,0,0.01,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5018281535648994,-0.5795246800731262,-0.6020128087831657,-0.5611094178604085,0.04292098227956095,25
67,2.692133824030558,0.19880360845643755,0.1612995465596517,0.03556888166610846,relu,0,0,3,0,0,0.01,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5274223034734917,-0.5457038391224863,-0.555352241537054,-0.5428223102712587,0.011582194768807702,2
68,2.1883602142333984,0.028984165352572464,0.13183466593424478,0.004360267280116547,relu,0,0,3,0,0,1e-05,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.6489945155393053,-1.783363802559415,-1.5288197621225983,-1.3203291679366047,0.4860506932294713,78
69,2.070238987604777,0.056436558865096464,0.14707199732462564,0.005078424758268185,relu,0,0,3,0,0,1e-05,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.7797074954296161,-1.43327239488117,-2.0009149130832573,-1.7378847912221884,0.2336017524944012,102
70,2.651474952697754,0.2357031186554814,0.19133289655049643,0.0257787986547123,relu,0,0,3,0,0,1e-05,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-2.1014625228519197,-1.2047531992687386,-2.6404391582799636,-1.9820176775373362,0.5921289858522792,118
71,2.9010053475697837,0.24647444744346375,0.16727320353190103,0.03515542338670288,relu,0,0,3,0,0,1e-05,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.3318098720292504,-1.3583180987202925,-1.8920402561756633,-1.5272782688204816,0.258034870116268,91
72,2.309755722681681,0.13354500118415003,0.13985657691955566,0.02128132352518621,relu,0,0,3,0,0.001,0.01,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5575868372943327,-0.5694698354661791,-0.5727355901189387,-0.5665955501371533,0.006509551617083413,34
73,2.155280907948812,0.12586188595437034,0.16229947408040366,0.002899883000705481,relu,0,0,3,0,0.001,0.01,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5429616087751371,-0.5502742230347349,-0.5645013723696248,-0.5525754343188053,0.0089422648019747,11
74,2.882423241933187,0.32121267128163083,0.17595926920572916,0.02698934392941621,relu,0,0,3,0,0.001,0.01,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5255941499085923,-0.5941499085923218,-0.5727355901189387,-0.5641572691252666,0.028641128600261422,32
75,2.8277766704559326,0.16647743913347232,0.18566115697224936,0.015032159338510485,relu,0,0,3,0,0.001,0.01,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5438756855575868,-0.5786106032906764,-0.5699908508691675,-0.5641572691252666,0.014769794320041416,32
76,2.3739285469055176,0.23345336047280504,0.17971150080362955,0.03817879525498013,relu,0,0,3,0,0.001,1e-05,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-1.6681901279707496,-1.3418647166361974,-2.071363220494053,-1.6936909478817435,0.2983394668577852,98
77,2.158141851425171,0.16713862749804478,0.15160179138183594,0.035654781164922225,relu,0,0,3,0,0.001,1e-05,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.1197440585009142,-2.3555758683729433,-2.683440073193047,-2.052727826882048,0.6733063584484613,119
78,2.947728713353475,0.262290330475696,0.1882166862487793,0.052986193834311045,relu,0,0,3,0,0.001,1e-05,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-1.083180987202925,-0.9460694698354661,-1.8197621225983531,-1.282840597378848,0.3835946053748665,77
79,3.035516103108724,0.22117658869732457,0.1814903418223063,0.05014660040935091,relu,0,0,3,0,0.001,1e-05,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.1215722120658136,-1.4506398537477148,-2.850869167429094,-1.807375800060957,0.7496630114508568,107
80,2.442613363265991,0.14270382097705758,0.18687192598978677,0.05883650275776358,relu,0,0,3,0.001,0,0.01,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5648994515539305,-0.5575868372943327,-0.5580969807868252,-0.560195062480951,0.003333776505278281,22
81,2.353994607925415,0.3560437161984238,0.1499324639638265,0.016194305658391247,relu,0,0,3,0.001,0,0.01,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5329067641681902,-0.6042047531992687,-0.6020128087831657,-0.5797013105760439,0.03310839861211397,55
82,3.0324750741322837,0.14372918047182004,0.18278956413269043,0.04436160029756473,relu,0,0,3,0.001,0,0.01,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5411334552102377,-0.5603290676416819,-0.6450137236962489,-0.5821395915879305,0.04512429656089698,56
83,3.226754983266195,0.4041328425384281,0.18930522600809732,0.033334838906594284,relu,0,0,3,0.001,0,0.01,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5310786106032906,-0.593235831809872,-0.5928636779505947,-0.572386467540384,0.02921613785989928,45
84,2.513096491495768,0.20485136786996827,0.13361716270446777,0.020098665552479356,relu,0,0,3,0.001,0,1e-05,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-1.9360146252285193,-0.7047531992687386,-1.5882891125343093,-1.4096312099969521,0.5183523841425384,82
85,2.529053290685018,0.05465834695840969,0.15635045369466147,0.03421908947036423,relu,0,0,3,0.001,0,1e-05,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.0091407678244972,-3.0923217550274225,-1.6056724611161939,-1.9024687595245353,0.8760696561570491,115
86,3.069943904876709,0.5091464861012236,0.14087716738382974,0.016756494694446147,relu,0,0,3,0.001,0,1e-05,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-1.1407678244972577,-2.3318098720292504,-0.9762122598353157,-1.4830844254800366,0.6040236151825081,88
87,2.8464892705281577,0.17869568210575534,0.16673755645751953,0.03873503293550194,relu,0,0,3,0.001,0,1e-05,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-2.2111517367458866,-0.8711151736745887,-1.0750228728270814,-1.3858579701310576,0.5896094350624708,80
88,2.494807322820028,0.140846626601005,0.15114577611287436,0.04163591922378263,relu,0,0,3,0.001,0.001,0.01,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5402193784277879,-0.5758683729433273,-0.595608417200366,-0.570557756781469,0.022920602310041973,42
89,2.2527544498443604,0.20668116769580322,0.13187289237976074,0.030734720308603088,relu,0,0,3,0.001,0.001,0.01,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5310786106032906,-0.5612431444241316,-0.565416285452882,-0.5525754343188053,0.015299164674870807,11
90,3.2238434155782065,0.33549868119187676,0.19781780242919922,0.02963697979204623,relu,0,0,3,0.001,0.001,0.01,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.6215722120658135,-0.5484460694698354,-0.5498627630375115,-0.5733008229198415,0.034145727106972126,47
91,3.190740982691447,0.38841227929069205,0.1745616594950358,0.03887526125612377,relu,0,0,3,0.001,0.001,0.01,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5694698354661791,-0.5612431444241316,-0.5690759377859104,-0.5665955501371533,0.003789000977889097,34
92,2.3534884452819824,0.23525398817769616,0.1355124314626058,0.021540661344416904,relu,0,0,3,0.001,0.001,1e-05,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-1.3436928702010968,-1.0648994515539305,-1.7932296431838974,-1.4004876562023774,0.30001813449531006,81
93,2.4298028151194253,0.14597296567154996,0.154858668645223,0.016365958251951602,relu,0,0,3,0.001,0.001,1e-05,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.3564899451553931,-2.76599634369287,-1.3174748398902105,-1.8134715025906736,0.6738789766990865,108
94,2.8785623709360757,0.054013182279542535,0.19670605659484863,0.06570555706823446,relu,0,0,3,0.001,0.001,1e-05,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-1.5374771480804388,-0.9076782449725777,-0.6935041171088746,-1.0463273392258459,0.35820824114154726,69
95,3.089306116104126,0.3131820773174087,0.14341584841410318,0.023697470429925076,relu,0,0,3,0.001,0.001,1e-05,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.9387568555758684,-1.5603290676416819,-0.7895699908508692,-1.0963120999695215,0.33378733630058766,71
96,3.9547000726064048,0.5107701854353153,0.31449564297993976,0.1142288897022994,relu,0,0.1,3,0,0,0.01,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5429616087751371,-0.5850091407678245,-0.5937785910338518,-0.5739103931728131,0.022179897735983972,51
97,3.659177859624227,0.201671127457784,0.19731839497884116,0.028797314245149683,relu,0,0.1,3,0,0,0.01,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5155393053016454,-0.5521023765996343,-0.5773101555352241,-0.5483084425480037,0.02535828995822272,5
98,5.134109656016032,0.2856747458858619,0.2694026629130046,0.03608782504213844,relu,0,0.1,3,0,0,0.01,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.6042047531992687,-0.556672760511883,-0.5736505032021958,-0.5781773849436147,0.01966977675790627,53
99,5.0448102951049805,0.5675495111908847,0.3195054531097412,0.06232638396692203,relu,0,0.1,3,0,0,0.01,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.526508226691042,-0.5978062157221207,-0.5800548947849954,-0.5681194757695824,0.030309307218771127,38
100,4.375122865041097,0.4633519344971601,0.24464726448059082,0.052566738482856465,relu,0,0.1,3,0,0,1e-05,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-2.1288848263254114,-2.357404021937843,-0.656907593778591,-1.7147211216092655,0.7534450705403228,101
101,4.047677834828694,0.16524602796027185,0.24542919794718424,0.0583018947263015,relu,0,0.1,3,0,0,1e-05,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-2.9058500914076784,-0.716636197440585,-1.6578225068618482,-1.7601341054556539,0.8967991682580134,104
102,4.998186826705933,0.2984594289714336,0.2615823745727539,0.0193876589446051,relu,0,0.1,3,0,0,1e-05,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.6654478976234004,-1.8903107861060329,-0.9890210430009149,-1.1816519353855532,0.5183249605661528,73
103,5.19152291615804,0.1957994590300512,0.28695185979207355,0.05555750555976487,relu,0,0.1,3,0,0,1e-05,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.6343692870201096,-1.6261425959780622,-1.738334858188472,-1.3328253581225236,0.49611440625304404,79
104,4.135119358698527,0.3075975802033148,0.21524953842163086,0.06253633868717849,relu,0,0.1,3,0,0.001,0.01,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5329067641681902,-0.5740402193784278,-0.5699908508691675,-0.5589759219750077,0.018511843446033245,19
105,4.011072476704915,0.34171486811644497,0.1880800724029541,0.01714195304619832,relu,0,0.1,3,0,0.001,0.01,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5383912248628885,-0.5612431444241316,-0.5864592863677951,-0.5620237732398659,0.019629972511887334,28
106,5.479709545771281,0.5082000724161682,0.34112707773844403,0.16373417692760545,relu,0,0.1,3,0,0.001,0.01,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5575868372943327,-0.56672760511883,-0.5809698078682525,-0.5684242608960682,0.009620462108902876,39
107,5.662063439687093,0.3710147339788003,0.329679012298584,0.16138414975984514,relu,0,0.1,3,0,0.001,0.01,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5338208409506399,-0.5639853747714808,-0.5901189387008234,-0.5626333434928376,0.023001734052214735,29
