,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_batch_size,param_beta_1,param_beta_2,param_decay,param_dropout,param_epochs,param_lr,param_nl1,param_nl2,param_nl3,param_nn1,param_nn2,param_nn3,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
32,10.141666968663534,0.3667524910441643,1.4820020198822021,0.13134824243200668,relu,200,0.8,0.9,0,0.1,50,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 0, 'dropout': 0.1, 'epochs': 50, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",1.5025944798017912e-05,0.49607306849127514,0.5027023123478818,0.33287834420455,0.23543931683668295,47
33,9.271999677022299,0.07021789473060355,1.5033336480458577,0.0883930155501349,relu,200,0.8,0.9,0,0.1,50,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 0, 'dropout': 0.1, 'epochs': 50, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.4433121879251729,0.444064664787047,0.3698018309210169,0.41907458797443775,0.034826514005269184,42
34,10.527998924255371,0.05030648400519578,1.4980028470357258,0.02286281988379372,relu,200,0.8,0.9,0,0.1,70,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 0, 'dropout': 0.1, 'epochs': 70, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5099990424840751,0.4816834066486833,0.49340346450356143,0.49502913366076695,0.011618526673676643,18
35,10.8720010916392,0.01899185823937951,1.6103331247965496,0.09303738503760227,relu,200,0.8,0.9,0,0.1,70,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 0, 'dropout': 0.1, 'epochs': 70, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.4581320054898563,0.4844991587224808,0.47112347263149384,0.471251584685075,0.010766367782298539,28
36,9.583000421524048,0.1304449140849115,1.5093332131703694,0.08655260686505122,relu,200,0.8,0.9,1e-06,0.1,50,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 50, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5226407018840062,0.4966362477872421,0.5221294130849453,0.5137995805611454,0.01214088004556627,2
37,9.667999903361002,0.12517285990938745,1.6543336709340413,0.03732081415736212,relu,200,0.8,0.9,1e-06,0.1,50,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 50, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.469322744215931,0.3834184239416427,0.44525991688971445,0.43266318671134724,0.03618793717726282,40
38,10.983002583185831,0.17445237768322475,1.7456645170847576,0.10485402923984165,relu,200,0.8,0.9,1e-06,0.1,70,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 70, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5053961008366861,0.4838885539933729,0.4788068460033971,0.4893670541686895,0.011525071133233441,22
39,11.300333420435587,0.1063210347964865,1.705000877380371,0.12134382162301006,relu,200,0.8,0.9,1e-06,0.1,70,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 70, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5039838572620443,0.48810920898900073,0.4909527376765907,0.4943496372651706,0.00691214443806578,20
40,10.119665940602621,0.14980087022229258,1.7470002969106038,0.07579298046962875,relu,200,0.8,0.999,0,0.1,50,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 0, 'dropout': 0.1, 'epochs': 50, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5247029843502043,0.5046931193125545,0.45899833196049944,0.49614280652967074,0.027495047639720764,15
41,10.090334097544352,0.035518843818814934,1.847333272298177,0.11429874666523683,relu,200,0.8,0.999,0,0.1,50,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 0, 'dropout': 0.1, 'epochs': 50, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.4479385952587378,0.4401854150644092,0.46933442160238315,0.45248100417114157,0.012325201614614744,36
42,11.529999812444052,0.1419488919040667,1.8956673940022786,0.06599147077431378,relu,200,0.8,0.999,0,0.1,70,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 0, 'dropout': 0.1, 'epochs': 70, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.522852629925965,0.45974828255132505,0.46387354612047377,0.4821637308423537,0.02882720891388375,24
43,11.78433338801066,0.042904826185002444,1.87166961034139,0.17067903483328117,relu,200,0.8,0.999,0,0.1,70,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 0, 'dropout': 0.1, 'epochs': 70, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.47853390887731745,0.45740110062701933,0.4598813241244662,0.4652737557450144,0.009432982638518906,30
44,10.561000426610311,0.055394839186476454,1.8210024038950603,0.03668459185014271,relu,200,0.8,0.999,1e-06,0.1,50,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 50, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.513232539594915,0.49959354407359774,0.5129061802682006,0.508576100763441,0.006354476772841287,4
45,10.396333694458008,0.03872412074968597,1.9540006319681804,0.13588378261465858,relu,200,0.8,0.999,1e-06,0.1,50,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 50, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.45829844621243826,0.4247218852990985,0.43743406894930803,0.44015229580071813,0.013843622833797928,39
46,11.82133666674296,0.07285749149459325,1.974663257598877,0.20900408256133762,relu,200,0.8,0.999,1e-06,0.1,70,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 70, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5206238479738234,0.49849737166820185,6.004924037710924e-05,0.33983070983502905,0.24031409022106512,44
47,12.20733126004537,0.1082517888036234,1.874665896097819,0.021076544261850037,relu,200,0.8,0.999,1e-06,0.1,70,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 70, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",1.5025944798017912e-05,0.47887875812551656,0.4622377591047982,0.3136652040668986,0.22193890070541655,57
48,10.963000138600668,0.12032387884583888,1.9983354409535725,0.23721587152881476,relu,200,0.9,0.9,0,0.1,50,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0, 'dropout': 0.1, 'epochs': 50, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5178092693982429,0.5062240878784185,0.5000159571654907,0.508018878806622,0.007373622449850237,5
49,10.89033325513204,0.018731242148829288,1.9293365478515625,0.060861051023273736,relu,200,0.9,0.9,0,0.1,50,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0, 'dropout': 0.1, 'epochs': 50, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.46732856684435536,0.4244636345788503,6.004924037710924e-05,0.29737475592619145,0.2108646656477079,62
50,12.251662572224935,0.21263324274352455,2.1993350187937417,0.13089494452571937,relu,200,0.9,0.9,0,0.1,70,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0, 'dropout': 0.1, 'epochs': 70, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5154380081494729,0.47094480462237814,0.498844538940621,0.49507463419243175,0.018361402521767576,17
