,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_batch_size,param_decay,param_dropout,param_epochs,param_lr,param_nl1,param_nl2,param_nl3,param_nn1,param_nn2,param_nn3,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
118,16.902000427246094,0.8275685785857757,4.147666692733765,0.44867506830433546,relu,80,1e-06,0,10,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-1.6147846727704307,-1.8147896879240162,-1.3721166892808685,-1.6005652911249293,0.18098987407588935,77
119,17.581668774286907,0.2147701048710019,3.6989986101786294,0.11358545588018654,relu,80,1e-06,0,10,0.001,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-1.6127500847744998,-1.8263229308005426,-1.4952510176390774,-1.6447710570944036,0.1370360603168716,82
120,25.664000193277996,0.3902377986582377,4.214334805806478,0.3228765304079015,relu,80,1e-06,0,30,0.01,0,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-1.2658528314682944,-1.7516960651289009,-1.0820895522388059,-1.366534765404183,0.2824721405089939,17
121,25.993666251500446,0.34112999507651776,3.924668550491333,0.38359016586752015,relu,80,1e-06,0,30,0.01,0,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-1.2261783655476433,-1.8850067842605156,-1.137720488466757,-1.416280384397965,0.3333733595015401,38
122,26.292667468388874,0.5064160479376809,3.956000645955404,0.1888005544019351,relu,80,1e-06,0,30,0.01,0,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-1.1478467277043065,-1.752035278154681,-1.074966078697422,-1.3249293386093839,0.30344618881371704,11
123,26.067999442418415,1.010842391204425,4.176334381103516,0.48532020421864613,relu,80,1e-06,0,30,0.01,0,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-1.2678874194642251,-1.8558344640434192,-1.062754409769335,-1.3954776710005652,0.3360950373692253,31
124,26.647000948588055,0.4055690232994859,4.0130008061726885,0.285307934777346,relu,80,1e-06,0,30,0.01,0,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-1.2275347575449305,-1.4460651289009498,-1.1879240162822253,-1.287167891464104,0.11350569075461801,6
125,26.528332789738972,0.9307432518656831,4.959668874740601,0.16744762364168705,relu,80,1e-06,0,30,0.01,0,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-1.1261444557477112,-1.471506105834464,-1.0973541383989145,-1.231656302996043,0.16999188539461804,3
126,27.994667371114094,0.4161515430750146,4.4743343989054365,0.5492139750011013,relu,80,1e-06,0,30,0.01,1,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-1.2115971515768056,-1.657394843962008,-1.0400271370420624,-1.3029960429621255,0.2601824895974621,9
127,28.80633346239726,0.834514128628336,4.3186672528584795,0.4860180562600966,relu,80,1e-06,0,30,0.01,1,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-1.204476093591048,-1.8364993215739485,-1.1299185888738128,-1.3902769926512153,0.3169650190933099,28
128,27.35533332824707,0.9813368388070188,4.557675997416179,0.5938154203303418,relu,80,1e-06,0,30,0.01,1,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-1.1498813157002374,-1.6329715061058345,-1.2798507462686568,-1.3542114188807235,0.20411395254807227,14
129,28.68133282661438,0.9572959095584606,4.04300061861674,0.11652599171836857,relu,80,1e-06,0,30,0.01,1,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-1.0630722278738556,-1.4972862957937585,-1.130257801899593,-1.2301865460712267,0.19083356234833102,2
130,27.242000261942547,0.29587435358071035,4.573999961217244,0.27484201007477543,relu,80,1e-06,0,30,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-1.1329264157341472,-1.3985753052917231,-1.0495251017639078,-1.1936687394007914,0.148825913055428,1
131,29.462666749954224,1.0743805253374032,4.992334683736165,1.1397679645842806,relu,80,1e-06,0,30,0.01,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-1.1041030857917937,-1.6529850746268657,-1.210651289009498,-1.3225551158846807,0.23764451337495457,10
132,30.00133776664734,0.6905010575564291,5.705998341242473,0.8066638385881538,relu,80,1e-06,0,30,0.001,0,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-1.3943709732112581,-1.8276797829036635,-1.4101085481682496,-1.5440361786319954,0.2006522026301663,72
133,32.160000483194985,2.9531839714141404,4.621015866597493,0.10589100210273643,relu,80,1e-06,0,30,0.001,0,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-1.4259070871481858,-1.7632293080054273,-1.3568521031207599,-1.515319389485585,0.17753665205803806,67
134,31.175668557484943,1.6016672797944809,4.733999729156494,0.33320330144095534,relu,80,1e-06,0,30,0.001,0,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-1.4157341471685316,-1.6713025780189958,-1.4080732700135685,-1.498360655737705,0.12231802956871449,63
135,28.560333490371704,0.09873186035044162,4.63633394241333,0.13402429514120578,relu,80,1e-06,0,30,0.001,0,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-1.3275686673448626,-1.7581411126187245,-1.346675712347354,-1.4774448841153194,0.19861861888270368,55
136,30.023669481277466,1.596829958087189,4.930332740147908,0.7656691851192131,relu,80,1e-06,0,30,0.001,0,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-1.4008138351983723,-1.7099728629579376,-1.3836499321573947,-1.4981345392877332,0.1499434408325161,62
137,29.27633198102315,0.152971853469216,4.300335089365642,0.18762033532033873,relu,80,1e-06,0,30,0.001,0,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-1.3716514072566972,-1.8476933514246947,-1.2666214382632293,-1.4953080836630865,0.25281576833782576,60
138,30.753000100453693,0.40134036399530365,5.136333862940471,0.8115243850766528,relu,80,1e-06,0,30,0.001,1,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-1.3648694472702612,-1.6896200814111262,-1.4443690637720488,-1.4996042962125495,0.13821491337078928,64
139,31.38900089263916,0.9045950112462866,5.21566645304362,1.1769369994286734,relu,80,1e-06,0,30,0.001,1,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-1.392675483214649,-1.8483717774762551,-1.2262550881953866,-1.4890898812888638,0.26295819896662936,57
140,31.338000694910686,0.25311852707959787,5.121334473292033,0.103681495102467,relu,80,1e-06,0,30,0.001,1,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-1.5201763309596474,-1.766282225237449,-1.328358208955224,-1.5382702091577163,0.1792290250244721,70
141,32.16733439763387,1.3370469642989689,5.002666155497233,0.6418993456622722,relu,80,1e-06,0,30,0.001,1,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-1.3991183452017633,-1.80359565807327,-1.2801899592944368,-1.4942905596382137,0.22401823643690597,59
142,31.381999890009563,1.1951345244465883,4.489667018254598,0.15287853305050744,relu,80,1e-06,0,30,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-1.321804001356392,-1.8578697421981003,-1.4430122116689281,-1.5408705483323912,0.22953090032235182,71
143,30.483667135238647,0.4530219936284872,4.6513352394104,0.30803305450343094,relu,80,1e-06,0,30,0.001,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-1.4364191251271619,-1.7530529172320217,-1.3181818181818181,-1.502543810062182,0.18358166370721035,65
144,20.776002327601116,1.2927365792156198,5.292665481567383,0.6351707727061408,relu,80,1e-06,0.25,10,0.01,0,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
145,20.74766739209493,0.6420592136372041,4.772001425425212,0.16703934220624433,relu,80,1e-06,0.25,10,0.01,0,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
146,20.250333786010742,0.22403169359492064,5.551000754038493,1.2739347074540395,relu,80,1e-06,0.25,10,0.01,0,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
147,21.52633269627889,0.7609992879157095,4.6926688353220625,0.01396002736107121,relu,80,1e-06,0.25,10,0.01,0,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
148,19.736335039138794,0.11780594969191863,5.442999919255574,0.26458813311853974,relu,80,1e-06,0.25,10,0.01,0,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
149,20.541667064030964,0.8174041829193905,5.296334425608317,0.3899746351399263,relu,80,1e-06,0.25,10,0.01,0,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
150,21.210334062576294,0.16779536816613613,4.927667697270711,0.11314158430865387,relu,80,1e-06,0.25,10,0.01,1,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
151,21.639326731363933,1.300662961481428,5.1633360385894775,0.40167321829507985,relu,80,1e-06,0.25,10,0.01,1,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
152,21.69266716639201,0.9321819449078723,4.901674111684163,0.03467230215120191,relu,80,1e-06,0.25,10,0.01,1,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
153,21.158333857854206,0.18185827011649264,5.177667220433553,0.3322072212866046,relu,80,1e-06,0.25,10,0.01,1,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
154,22.08133347829183,0.9192421104715487,5.16233507792155,0.38845275187485784,relu,80,1e-06,0.25,10,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
155,22.15399996439616,0.09210124655041953,4.92566704750061,0.06943705646877477,relu,80,1e-06,0.25,10,0.01,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
156,21.83433524767558,0.8264464729624034,5.18999965985616,0.2659184783262934,relu,80,1e-06,0.25,10,0.001,0,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
157,21.979667901992798,0.9639411126748378,4.999333381652832,0.12190580461968277,relu,80,1e-06,0.25,10,0.001,0,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
158,21.760666767756145,0.33480062068005095,5.780000448226929,0.4843975904980468,relu,80,1e-06,0.25,10,0.001,0,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
159,23.206334352493286,1.2458598374548595,5.789000034332275,0.2795688611849876,relu,80,1e-06,0.25,10,0.001,0,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
160,22.934000968933105,0.24884246052718703,5.12300181388855,0.07977750372095402,relu,80,1e-06,0.25,10,0.001,0,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
161,23.281665802001953,0.8105555191297883,5.676334460576375,0.32988125235869425,relu,80,1e-06,0.25,10,0.001,0,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
162,23.826002677281696,0.3538382239587128,5.644664287567139,0.7288519059201505,relu,80,1e-06,0.25,10,0.001,1,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
163,22.64299972852071,0.07229100340921775,5.459999958674113,0.31772734124924185,relu,80,1e-06,0.25,10,0.001,1,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
164,23.907999992370605,1.0052033020346056,6.011667728424072,0.8590741025637489,relu,80,1e-06,0.25,10,0.001,1,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
165,24.33666729927063,0.1277563963935656,5.28433354695638,0.030135821932835823,relu,80,1e-06,0.25,10,0.001,1,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
166,23.48300011952718,0.7508412435128983,6.008667071660359,0.34572330860871414,relu,80,1e-06,0.25,10,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
167,23.56500045458476,0.646891296758253,7.225000460942586,2.71683673250782,relu,80,1e-06,0.25,10,0.001,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 10, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
168,41.13533488909403,0.728143628950611,5.944334665934245,0.4362105633017711,relu,80,1e-06,0.25,30,0.01,0,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
169,39.30066704750061,1.831922671307458,6.609000285466512,0.872170328564866,relu,80,1e-06,0.25,30,0.01,0,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
170,38.09633501370748,0.5418408239900352,7.009667634963989,0.2528992510619693,relu,80,1e-06,0.25,30,0.01,0,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
171,40.87417268753052,0.7847778691041728,6.3823331991831465,0.85699079669599,relu,80,1e-06,0.25,30,0.01,0,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
172,39.81334479649862,1.2225470500921818,7.210667371749878,2.1384102760627406,relu,80,1e-06,0.25,30,0.01,0,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
173,39.56800031661987,0.3445364896345528,6.512002150217692,0.4008893368631548,relu,80,1e-06,0.25,30,0.01,0,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
174,42.0260009765625,1.3246351132902205,6.731666485468547,0.6997899487408482,relu,80,1e-06,0.25,30,0.01,1,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
175,42.95702354113261,2.8104203935348986,6.448311010996501,0.30471613467194686,relu,80,1e-06,0.25,30,0.01,1,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
176,43.09433309237162,0.2531000748856149,8.371164242426554,0.08919436364988147,relu,80,1e-06,0.25,30,0.01,1,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
